model,id,rule,old_rama,old_libro,old_titulo,new_rama,new_titulo,esIntegrador,note
trueFalse,cmnnwv6fv0360540zjyji9tt8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv6hp0361540zy7m66q3p,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv6jj0362540zre3brnvd,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv6n60364540zqxmvbukr,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv6p00365540z4acmx6gs,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv6qu0366540zsttoa633,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv8ow0378540zdukriz3p,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv8qp0379540zch5smi2r,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv8uc037b540ztpovizc1,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvb97038m540ztfmvskvu,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvbb4038n540zyql0rh4u,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvd7i039o540z60ydqq2a,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvd9b039p540zwe9xljcb,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvdcz039r540zuyrh6elz,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvdes039s540z2roummws,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvdgl039t540zj992s18s,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvdie039u540zqzkjimrh,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvdk7039v540zwiyzdqkb,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvfg803aw540zx2ef3dyl,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvfi103ax540zuvrshble,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvfln03az540z2weq6z1h,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvfp903b1540z00qrdezy,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvfr203b2540z0hy35u9b,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvfsv03b3540z0di4j2pz,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvhpz03c4540zjdhwrg1x,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvhrr03c5540z9g025n5i,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvhtk03c6540zs33uyrm4,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvhvd03c7540zfea4fuz5,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwucim02q8540zwun7hdac,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwv8w6037c540zb18tsi8x,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv8xz037d540zjbkt3m33,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv902037e540z73l29mj0,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvay9038g540zdlma4r0a,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvhxt03c8540zgmuxnj28,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvhzm03c9540z1c4eun7d,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvi1f03ca540zbi9s7nwm,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvi3a03cb540zvg7hovwn,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvk5e03df540zp5zkl5j8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvk7803dg540zfsmqov1p,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvk9103dh540zfk0xiz9i,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvkav03di540z53zn805k,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvkco03dj540zf9om4ymt,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwuckf02q9540zp32inc6o,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwvm9103ek540z7xon5sy3,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvmav03el540z0ooa1m54,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvmgd03eo540zj8zll4w2,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvmi603ep540zrrmvbf8p,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvmjy03eq540zrcx7b6qq,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvmlt03er540zy2df3x3f,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvof603fr540z7omosmkr,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvogx03fs540zro5xg4hw,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvoip03ft540zu2odn7re,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvoki03fu540zdjrde69s,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvomb03fv540zgvdxm2yi,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvv4o03jg540zopjrq4s1,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvv6h03jh540zifmtgus8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvzv603lv540zcj79vp31,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvva603jj540zr3hqkr3f,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvvc003jk540zxmz4zdqo,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvk1q03dd540zzsco4inr,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvoo303fw540zyem57i7e,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvopv03fx540zugtxmqet,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvzx003lw540z1oz1kbat,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvvfp03jm540z94wuogj8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvxbx03kn540z80mklgvg,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvxdp03ko540z8sg3coxy,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvxfi03kp540z5jyp7pfj,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvxhc03kq540zc24whras,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvxl603ks540zsbb8bjld,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvxn003kt540zw6wopzmy,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvxou03ku540z3nvadn62,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwvzyu03lx540zx005w9fj,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww02m03lz540zrji6rdrx,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww06a03m1540zojqg13wr,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww08403m2540z2kcd396b,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww24o03n2540zgczdd1pn,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwucmb02qa540zocahczy8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnww26l03n3540z8vcfjfxy,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww2a903n5540zqkf5p3me,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww2c303n6540zi1sjy1uv,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww2fy03n8540zl7z7b4td,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnww2hs03n9540z60kdzbkz,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
trueFalse,cmnnwueng02rd540zk5w1u5nz,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuep802re540zqewastiq,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuesw02rg540zcd0yu2pd,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwueup02rh540zsjqu97lg,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuewk02ri540ztymfu65q,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwueyd02rj540zlacsizo6,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwugxy02sm540z7gsbxkbt,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuh1l02so540z6ft2e4ks,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuspx02yu540z7ajyfe4h,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwusrs02yv540zp4klc4za,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuuo702zw540zsvpxrqc2,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuuq002zx540zut0pts63,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuurt02zy540zezloaw8c,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuutn02zz540zkel31b46,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwuv0x0303540zu8s57yln,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwux450314540zwjjhhgo3,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
trueFalse,cmnnwv6sn0367540z55b7snhu,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv1z8033m540zx59zk312,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv210033n540zj0do80k7,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv22w033o540z6tyd7vik,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv251033p540zdgyz38zi,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv26u033q540z358gfom5,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv6ld0363540zm4ue8t32,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwv91x037f540zapzf5vky,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvb02038h540z1tus23wj,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvb1y038i540zmxarldae,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvb3r038j540zaht5g6jf,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
trueFalse,cmnnwvb5l038k540zp1wvdyur,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
