model,id,rule,titulo,new_parrafo,note
trueFalse,cmnnwqk4000pu540zs26g11pt,P5,LIII_T6,,0 matches — ambiguo
trueFalse,cmnnwqk5s00pv540z3vo79jdm,P5,LIII_T6,,0 matches — ambiguo
trueFalse,cmnnws9vh01n2540z38kej102,P5,LII_T7,,2 matches — ambiguo
trueFalse,cmnnws9xb01n3540zvd5hq07q,P5,LII_T7,,0 matches — ambiguo
trueFalse,cmnnwwith03vx540z0wn5dobv,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwqm8q00r0540zio6u0700,P3,LIII_T6,LIII_T6_P2,"override: ""reforma del testamento"""
trueFalse,cmnnwqmai00r1540zxa5x8z47,P4,LIII_T6,LIII_T6_P2,dominant keyword (2 vs 1)
trueFalse,cmnnwqme400r3540zi4m1o547,P3,LIII_T6,LIII_T6_P1,"override: ""revocación del testamento"""
trueFalse,cmnnwqmfx00r4540zzfes3uo4,P4,LIII_T6,LIII_T6_P2,dominant keyword (2 vs 1)
trueFalse,cmnnwqmhq00r5540zdqcx9xt9,P4,LIII_T6,LIII_T6_P2,keyword match
trueFalse,cmnnwqmjj00r6540zgcp4s7it,P5,LIII_T6,,2 matches — ambiguo
trueFalse,cmnnwqmlb00r7540zkfx7usjd,P5,LIII_T6,,2 matches — ambiguo
trueFalse,cmnnwqogu00s8540z7k1e7um2,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqoin00s9540z75cqadh1,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqokg00sa540z6tyctl7c,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqom800sb540zscoqicdw,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqoo200sc540zvgnhnqjr,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqopv00sd540z8fotvr2t,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwwiva03vy540zo551rel7,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwsyxe020g540zr42xv852,P1,CPC_LI_T7B,,titulo sin párrafos
trueFalse,cmnnwqqrm00th540zlzx37w3y,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqqv800tj540z5hcl43ra,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqqx100tk540zlzn4qlru,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqqyv00tl540z69sbonj3,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqr0w00tm540zeffhck1g,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqr2p00tn540zzw0cqkpn,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqr4i00to540zflyiuj0o,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqt3t00uq540zhfi7gy5y,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqt5p00ur540z4g93j9i1,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqt7j00us540z2zsff76c,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqt9j00ut540zprl20a95,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqtbm00uu540ze2aaz16t,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqtdf00uv540zsdkooona,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqtf800uw540zdchezuji,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmn3wixzj017x310z6i9k6m5w,P4,LIV_T2,LIV_T2_P1,keyword match
trueFalse,cmn3wixj3017o310z4kilozga,P4,LIV_T34,LIV_T34_P2,keyword match
trueFalse,cmnnwt3n4022z540z62h4yr6g,P1,CPC_LII_T10,,titulo sin párrafos
trueFalse,cmnnwqve700vy540zbceqq8f7,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqvg000vz540zgp1kcp5f,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqvhw00w0540z80z87rt4,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwqvjp00w1540zlmuc30v7,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqvlh00w2540zbpr0bq5x,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqvna00w3540zdxfnvm9p,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqvqw00w5540zdj9dca9c,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwqxn000x6540z0anwo9tx,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwqxos00x7540z966c6f0v,P4,LIII_T7,LIII_T7_P3,dominant keyword (2 vs 1)
trueFalse,cmnnwqxqo00x8540zdj3jbaly,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwqxsg00x9540zdcwuh1a9,P3,LIII_T7,LIII_T7_P2,"override: ""aceptación de la herencia"""
trueFalse,cmnnwqxu800xa540zxjsefu1f,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqxxz00xc540zgcdjn5tn,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnws9z601n4540zjn1c0vv2,P5,LII_T7,,2 matches — ambiguo
trueFalse,cmnnwqzw400ye540znln8eiwh,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqzxx00yf540zt0ejw7mb,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwqzzr00yg540z0yqcaib1,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr01o00yh540zvcyo8fcq,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr03h00yi540za4tnk2dm,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr05a00yj540z486xnan8,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr07300yk540zt5938axk,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr08x00yl540zadbquqyl,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr25500zm540zu1be8j9v,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr26z00zn540zi3a13njs,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr28w00zo540z85y9343l,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr2aq00zp540zgct3ycr4,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr2cm00zq540zorjgftis,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwr2ei00zr540zvi1831r3,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwr2gb00zs540z6429j82z,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr2i500zt540z6crg5r45,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwwix603vz540zli23ov8x,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwr4h3010v540zpoc3ehqn,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr4iw010w540zxljir6gt,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr4kr010x540zdf4b1729,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr4mn010y540zvqql3p25,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwr4og010z540zdcl1ztuz,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr4q90110540zlrw2cumo,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr4s30111540z3x3mn53v,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwr6o30122540zc62nfjv2,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwr6pw0123540zmxq1t1f7,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwr6rp0124540zmosrlu79,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwr6tj0125540zvsv8o8bz,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwr6vo0126540zibctqfau,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwr6xg0127540z9iieucu0,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwr6z90128540z8o53ctod,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr7130129540znyv7k107,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr8yg013a540zxq5137ye,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwrblk014p540zrpbkwlvv,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr927013c540z1t4nrp3u,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwr941013d540zy1h7plco,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwr960013e540zn2fst735,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr97u013f540zdog4j8dd,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwr99p013g540zd4m8sb8t,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwr9bs013h540zvrqj1mwz,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwrb8t014i540znol80rgl,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwrban014j540zgrn97ujn,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwrbcg014k540zeh581nk7,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwrbe9014l540zi7jtpzct,P4,LIII_T7,LIII_T7_P3,dominant keyword (2 vs 1)
trueFalse,cmnnwrbg3014m540zyzt44s53,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwrbjr014o540z016sk752,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwrdkg015r540zaevu1n55,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
trueFalse,cmnnwrdme015s540ze41pkdya,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwsbvo01o5540z0klstok6,P5,LII_T7,,2 matches — ambiguo
trueFalse,cmnnwrdqo015u540zi7oin710,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwrduf015w540zvxzmhcu2,P4,LIII_T7,LIII_T7_P4,keyword match
trueFalse,cmnnwrdw8015x540zin960niv,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwrdy2015y540zn2th3324,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmnnwrfvg016z540zthbeo6fy,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrfx80170540z7trp7kj0,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrfz30171540zoeokngw5,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrg0v0172540zsltuvo87,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrg2p0173540zrzmoyzqm,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrg4h0174540za8qjifyv,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrg6a0175540z2mr3raby,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrg830176540zci6a3evy,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwri5h0187540zjtyz5b2e,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwri7e0188540zqben4erk,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwri980189540zvqe51oa3,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrib0018a540z06ts9g8z,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrkhd019g540zlaetcgqb,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrkj6019h540z9rpbq6k5,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwwiyz03w0540zudxts05k,P1,COT_T1,,titulo sin párrafos
trueFalse,cmn3wj3ui01ao310zkwgdio8u,P4,LIV_T2,LIV_T2_P1,keyword match
trueFalse,cmnnwrkl0019i540zcllccd06,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrkop019k540zocglxsju,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrkqj019l540zsest1c89,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrksc019m540zay819zog,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrmor01an540z45zinute,P1,LIII_T9,,titulo sin párrafos
trueFalse,cmnnwrmqj01ao540zlasrgwh7,P1,LIII_T9,,titulo sin párrafos
trueFalse,cmnnwrmsc01ap540zgeq93ok0,P1,LIII_T9,,titulo sin párrafos
trueFalse,cmnnwrmu601aq540z1oc04iox,P1,LIII_T9,,titulo sin párrafos
trueFalse,cmnnwrmw001ar540zagl582yp,P1,LIII_T9,,titulo sin párrafos
trueFalse,cmnnwrmxv01as540zd27c6sm7,P1,LIII_T9,,titulo sin párrafos
trueFalse,cmnnwrmzt01at540z6rg72jlf,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwrn1o01au540zgnv3qmdg,P1,LIII_T8,,titulo sin párrafos
trueFalse,cmnnwroyc01bv540z7o6vdhob,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwtyct02is540zcdefmqa4,P1,CPC_LII_T10,,titulo sin párrafos
trueFalse,cmnnwrp3q01by540zhd62if7z,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrp5o01bz540zk24ilap3,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrp7h01c0540zzfu2isu1,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrp9c01c1540zr3fnspji,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrpb501c2540zo01nyvsr,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrr9601d4540z3n9s6oxt,P4,LIII_T10,LIII_T10_P2,keyword match
trueFalse,cmnnwrrb301d5540zvg45rxey,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrrcy01d6540z2dtd9uim,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrret01d7540zxoticn2w,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrrgp01d8540zua44lxoc,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrrii01d9540zi9sa3iw9,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrrkq01da540z3t2iudc6,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrth701eb540zyf04446s,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrtjl01ec540zl3kk7w3o,P4,LIII_T10,LIII_T10_P2,keyword match
trueFalse,cmnnwrtld01ed540zd778xehb,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwry4001gt540z3pytuwjm,P4,MENSAJE_BELLO,MENSAJE_BELLO_P10,dominant keyword (3 vs 1)
trueFalse,cmnnwtyk602iw540z72h0vs2a,P1,CPC_LII_T10,,titulo sin párrafos
trueFalse,cmnnwu0rd02k3540z8ryofep8,P1,CPC_LII_T10,,titulo sin párrafos
trueFalse,cmnnwwkth03x0540zhywo375n,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwrw5i01fr540zrqefyht5,P5,LIII_T7,,2 matches — ambiguo
trueFalse,cmn3wj3p301al310z5rbsthdh,P1,LIV_T4,,titulo sin párrafos
trueFalse,cmn3wj3y601aq310z64q9m2h7,P4,LIV_T23,LIV_T23_P10,dominant keyword (2 vs 1)
trueFalse,cmnnwrtqy01eg540zg00bb0jc,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrtsp01eh540z92309bjd,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrtui01ei540zcmxxjtv4,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwrvsp01fk540znxwrpfq5,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
trueFalse,cmnnwrvuj01fl540zuojj1fbl,P3,LIII_T6,LIII_T6_P2,"override: ""reforma del testamento"""
trueFalse,cmnnwrvwd01fm540z13cvivol,P5,LIII_T6,,2 matches — ambiguo
trueFalse,cmnnwrvy601fn540zrrcv6z6h,P1,LIII_T9,,titulo sin párrafos
trueFalse,cmnnwrw1u01fp540z6mw0l9ju,P5,LIII_T6,,0 matches — ambiguo
trueFalse,cmnnwrw3n01fq540zk0ofi1ld,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
trueFalse,cmnnwuer302rf540zd8hmwztl,P1,CPC_LII_T12,,titulo sin párrafos
trueFalse,cmnnwuh7502sr540z09cn7q5e,P1,CPC_LII_T10,,titulo sin párrafos
trueFalse,cmnnwusgx02yp540zxt9viykt,P5,CPC_LI_T19,,0 matches — ambiguo
trueFalse,cmnnwustl02yw540zgpfweqa8,P5,CPC_LI_T19,,0 matches — ambiguo
trueFalse,cmnnwv8si037a540z2syhnsmq,P1,CPC_LI_T18,,titulo sin párrafos
trueFalse,cmnnwvfjt03ay540z9ppvyrz4,P1,CPC_LI_T18,,titulo sin párrafos
trueFalse,cmnnwvmcq03em540zfqjh2asu,P1,CPC_LIII_T2,,titulo sin párrafos
trueFalse,cmnnwvqmw03gz540zrinc3ioa,P1,CPC_LIV_T3,,titulo sin párrafos
trueFalse,cmnnwvv8c03ji540zfi25b8b2,P1,CPC_LIV_T3,,titulo sin párrafos
trueFalse,cmnnww28g03n4540zsedgkpxh,P1,CPC_LIV_T3,,titulo sin párrafos
trueFalse,cmnnww2e503n7540zy1fvmwbk,P1,CPC_LIV_T3,,titulo sin párrafos
trueFalse,cmnnwsc8j01oc540z9g8facrp,P1,LIII_T12,,titulo sin párrafos
trueFalse,cmn3wj40601ar310zfjjoo2o4,P1,LIV_T4,,titulo sin párrafos
trueFalse,cmno43eus000oos0zg9dnvree,P4,COT_T10,COT_T10_P1,dominant keyword (2 vs 1)
trueFalse,cmn3wjp4p01lz310zv4ulv7ht,P1,CPC_LII_T10,,titulo sin párrafos
trueFalse,cmn3wjzg501rk310zrrg5ghqy,P1,CPC_LII_T12,,titulo sin párrafos
trueFalse,cmnnwsbxi01o6540zdz15eww6,P5,LII_T7,,2 matches — ambiguo
trueFalse,cmnnwsbzf01o7540zhvpsbaab,P3,LII_T7,LII_T7_P1,"override: ""posesión regular"""
trueFalse,cmnnwttfq02gb540zqm1qml8f,P1,CPC_LI_T8,,titulo sin párrafos
trueFalse,cmnnwttlr02ge540z88464be7,P1,CPC_LI_T8,,titulo sin párrafos
trueFalse,cmnnwtw8b02hn540zzy1arr8l,P1,CPC_LI_T12,,titulo sin párrafos
trueFalse,cmnnwujf902tt540zx00a9668,P1,CPC_LI_T18,,titulo sin párrafos
trueFalse,cmno43eyo000qos0zfovb2lzs,P4,COT_T10,COT_T10_P1,dominant keyword (2 vs 1)
trueFalse,cmno43nx2005kos0zet2foyun,P5,COT_T5,,0 matches — ambiguo
trueFalse,cmnnwsc3401o9540zqydr5sxx,P4,LII_T7,LII_T7_P2,dominant keyword (2 vs 1)
trueFalse,cmnnwse4d01pd540zp63vbf4q,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
trueFalse,cmnnwwkva03x1540zfjdx72yv,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwwkx603x2540z5fgar1pz,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwse6901pe540zktcngqbh,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
trueFalse,cmnnwwkyz03x3540z31c84rds,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwwl0s03x4540zw59jnhse,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwsec401ph540zhjdsm6da,P4,LIII_T2,LIII_T2_P1,keyword match
trueFalse,cmnnwsedx01pi540zcqyzzblp,P5,LIII_T3,,3 matches — ambiguo
trueFalse,cmnnwsefr01pj540z1yn32kzm,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
trueFalse,cmnnwsehn01pk540zm7lha12o,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
trueFalse,cmnnwsgev01ql540z4pcm814v,P3,LIV_T2,LIV_T2_P1,"override: ""acto jurídico"""
trueFalse,cmnnwsgkd01qo540zg9mr2ape,P1,LIV_T15,,titulo sin párrafos
trueFalse,cmnnwsgm601qp540zydpcudue,P5,LIV_T12,,0 matches — ambiguo
trueFalse,cmnnwsgo401qq540zwh1c5h8z,P5,LIV_T42,,4 matches — ambiguo
trueFalse,cmnnwsgrq01qs540zdmty2r9k,P1,LIV_T4,,titulo sin párrafos
trueFalse,cmnnwsiy301ru540zl0bafveq,P1,LIV_T21,,titulo sin párrafos
trueFalse,cmnnwwl2m03x5540zdp5mmggo,P1,COT_T1,,titulo sin párrafos
trueFalse,cmnnwspun01vj540zvunrf05w,P1,CPC_LI_T1,,titulo sin párrafos
trueFalse,cmnnwsizx01rv540znxqeam0d,P1,LIV_T21,,titulo sin párrafos
trueFalse,cmnnwspwg01vk540z41qwqm7j,P1,CPC_LI_T1,,titulo sin párrafos
trueFalse,cmnnwss1z01wq540zujp4wrgl,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwss4201wr540zormha5ez,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwss5v01ws540z60hg6j6s,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwss7o01wt540zei7d2pt2,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwss9h01wu540zt822jd8h,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwssbb01wv540zxn1kyt9p,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwssd301ww540zh9az1fsm,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwtlvm02cp540zlgjmj6or,P1,CPC_LI_T17,,titulo sin párrafos
trueFalse,cmnnwswqa01z9540zrukqt4en,P1,CPC_LI_T4,,titulo sin párrafos
trueFalse,cmnnwsws301za540z57rxc7hh,P1,CPC_LI_T10,,titulo sin párrafos
trueFalse,cmnnwswxj01zd540zlbz1gycg,P1,CPC_LI_T4,,titulo sin párrafos
trueFalse,cmnnwswkt01z6540zwn704ryb,P1,CPC_LI_T3,,titulo sin párrafos
trueFalse,cmnnwswmn01z7540z3pngb47n,P1,CPC_LI_T3,,titulo sin párrafos
trueFalse,cmno43tu0008oos0zrz4hoxcc,P1,COT_TFINAL,,titulo sin párrafos
trueFalse,cmnnwswoh01z8540zzq603kc0,P1,CPC_LI_T3,,titulo sin párrafos
trueFalse,cmno4437i00dcos0zxstmf6iy,P1,CPC_LIII_T15,,titulo sin párrafos
trueFalse,cmnnwswtx01zb540zduezjelg,P1,CPC_LI_T3,,titulo sin párrafos
trueFalse,cmno43hev0020os0z0gefx5wg,P1,COT_T15,,titulo sin párrafos
trueFalse,cmno43hgo0021os0zrvxd231d,P1,COT_T15,,titulo sin párrafos
trueFalse,cmno43hig0022os0z0n9orcwj,P1,COT_T15,,titulo sin párrafos
trueFalse,cmno43hke0023os0zbwaha77w,P1,COT_T15,,titulo sin párrafos
trueFalse,cmnnwswvq01zc540zsnrfgr5n,P1,CPC_LI_T3,,titulo sin párrafos
trueFalse,cmnnwt13w021m540z4btaeyc0,P1,CPC_LII_T2,,titulo sin párrafos
trueFalse,cmnnwt15q021n540zh4mvfhme,P1,CPC_LII_T2,,titulo sin párrafos
trueFalse,cmnnwt17p021o540zlsa7yzbm,P1,CPC_LII_T2,,titulo sin párrafos
trueFalse,cmnnwt19j021p540zvdc3tmdt,P1,CPC_LII_T2,,titulo sin párrafos
trueFalse,cmnnwt1be021q540z5duon7x6,P1,CPC_LII_T2,,titulo sin párrafos
trueFalse,cmnnwt1dc021r540zaal1g0hh,P1,CPC_LII_T2,,titulo sin párrafos
trueFalse,cmnnwpal3001r540zl3sd7jxu,P4,LI_T6,LI_T6_P5,dominant keyword (2 vs 1)
trueFalse,cmn16nyfl0043fp0zgv4epaxy,P1,TP_5,,titulo sin párrafos
trueFalse,cmn16oeyt00aqfp0zss7n05i8,P1,LI_T4,,titulo sin párrafos
trueFalse,cmnnxcrmn003qr30z38x5put6,P4,LIV_T2,LIV_T2_P1,keyword match
trueFalse,cmnnxcrp4003rr30ze3xgktcj,P4,LIV_T2,LIV_T2_P1,keyword match
trueFalse,cmnnxcrsz003tr30ziskz6hhs,P5,LIV_T2,,2 matches — ambiguo
trueFalse,cmnnxcs6d0040r30z3xdguqim,P3,LIV_T2,LIV_T2_P3,"override: ""objeto ilícito"""
trueFalse,cmn16qywa01chfp0zd6tdb0g0,P5,LIV_T12,,0 matches — ambiguo
trueFalse,cmn16qznn01ctfp0zmdfn95cw,P4,LIV_T12,LIV_T12_P2,keyword match
trueFalse,cmn17382k00bdp50zf8uy5258,P1,CPC_LIV_T1,,titulo sin párrafos
trueFalse,cmn174a3900qmp50z0fgk02d8,P1,CPC_LII_T7,,titulo sin párrafos
trueFalse,cmn3wgzmx006s310ztrajzc3l,P5,LIV_T42,,3 matches — ambiguo
trueFalse,cmn3wi6wq00tj310zksd4xxye,P1,LIV_T35,,titulo sin párrafos
trueFalse,cmnnwt5ol0243540z5anxbd1o,P1,CPC_LII_T3,,titulo sin párrafos
trueFalse,cmnnwt88w025d540zjco0diu7,P1,CPC_LII_T4,,titulo sin párrafos
trueFalse,cmnnwt8ap025e540zfteb8hk4,P1,CPC_LII_T4,,titulo sin párrafos
trueFalse,cmnnwtabr026i540zvx152156,P1,CPC_LII_T5,,titulo sin párrafos
trueFalse,cmnnwt8g4025h540zplprwser,P1,CPC_LII_T4,,titulo sin párrafos
trueFalse,cmnnwtjlv02bk540zbpciqimu,P1,CPC_LI_T15,,titulo sin párrafos
trueFalse,cmnnwth2a02a6540zkrr8jaeq,P1,CPC_LII_T12,,titulo sin párrafos
trueFalse,cmnnwth9j02aa540z3cs9udpz,P1,CPC_LI_T13,,titulo sin párrafos
trueFalse,cmnnwtji702bi540zvjhbwjzx,P1,CPC_LI_T16,,titulo sin párrafos
trueFalse,cmn17ea4t00gsy40zsjiqa5tu,P5,COT_T11,,0 matches — ambiguo
trueFalse,cmnnwpi4s005o540zkdvefhdj,P5,LI_T6,,3 matches — ambiguo
trueFalse,cmnnwtlo802cm540z6ibgvzzn,P1,CPC_LI_T17,,titulo sin párrafos
trueFalse,cmnnwtlq302cn540z162ioytn,P1,CPC_LI_T18,,titulo sin párrafos
trueFalse,cmnnwtltt02co540z0zbq7pam,P1,CPC_LI_T18,,titulo sin párrafos
trueFalse,cmnnwtopk02e2540ze93jjjro,P1,CPC_LI_T1,,titulo sin párrafos
trueFalse,cmnnwtokc02e0540zg0c6r483,P1,CPC_LI_T2,,titulo sin párrafos
trueFalse,cmnnwtobv02dw540ze12yp64a,P1,CPC_LII_T2,,titulo sin párrafos
